Old_Route_ID,Old_Name,Action_Taken,New_Route_ID,Residential_Score,Commercial_Score,Composite_Demand_Score,Overlap_Metric,Population_Served,Old_Wait_Time,New_Wait_Time,Fleet_Required,Route_KM,HV_POI_Count,Sharp_Turns,Junction_Penalty_Min,OSRM_Duration_S,Cycle_Time_Min,Geo_Source,Fleet_Imputed,Reasoning_String
R0728,PATTA BOHRI ↔ LAHORI CHAK,RETAINED_AS_FEEDER,FDR-294,3229.34,0.0,3229.34,0.0422,38920,25,15,4,12.052,0,2,1.0,1205.8,48.5,OSRM,True,"Route R0728 (PATTA BOHRI ↔ LAHORI CHAK) retained as Feeder FDR-294. Distinct catchment of 38,920 residents across 12.1 km (overlap 4.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 25 min currently). Residential score 3229.3/km | Commercial score 0.0/km."
R0729,PATTA BOHRI ↔ GHO MANHASAN SANDWAN,RETAINED_AS_FEEDER,FDR-276,3841.98,0.0,3841.98,0.0526,33164,17,15,3,8.632,0,2,1.0,819.2,33.7,OSRM,True,"Route R0729 (PATTA BOHRI ↔ GHO MANHASAN SANDWAN) retained as Feeder FDR-276. Distinct catchment of 33,164 residents across 8.6 km (overlap 5.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 17 min currently). Residential score 3842.0/km | Commercial score 0.0/km."
R0731,POONCH COLONY BANTALAB ↔ SHASTRI NAGAR,RETAINED_AS_FEEDER,FDR-038,8673.96,767.47,9441.43,0.2302,110194,20,15,3,12.704,12,8,4.0,775.7,38.9,OSRM,True,"Route R0731 (POONCH COLONY BANTALAB ↔ SHASTRI NAGAR) retained as Feeder FDR-038. Distinct catchment of 110,194 residents across 12.7 km (overlap 23.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 20 min currently). Residential score 8674.0/km | Commercial score 767.5/km."
R0732,PRADE GROUND ↔ TOPH SHERKHANIA,RETAINED_AS_FEEDER,FDR-021,8972.87,1121.32,10094.19,0.1018,42011,16,15,2,4.682,6,3,1.5,316.7,15.6,OSRM,True,"Route R0732 (PRADE GROUND ↔ TOPH SHERKHANIA) retained as Feeder FDR-021. Distinct catchment of 42,011 residents across 4.7 km (overlap 10.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 16 min currently). Residential score 8972.9/km | Commercial score 1121.3/km."
R0733,PRADE GROUND ↔ TOPH SHERKHANIA,RETAINED_AS_FEEDER,FDR-020,8974.79,1121.56,10096.35,0.1018,42011,16,15,2,4.681,6,3,1.5,316.7,15.6,OSRM,True,"Route R0733 (PRADE GROUND ↔ TOPH SHERKHANIA) retained as Feeder FDR-020. Distinct catchment of 42,011 residents across 4.7 km (overlap 10.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 16 min currently). Residential score 8974.8/km | Commercial score 1121.6/km."
R0734,RAIKA ↔ VIJAYPUR,RETAINED_AS_FEEDER,FDR-287,3360.06,171.89,3531.95,0.0285,175933,21,15,10,52.36,9,9,4.5,3512.5,145.0,OSRM,True,"Route R0734 (RAIKA ↔ VIJAYPUR) retained as Feeder FDR-287. Distinct catchment of 175,933 residents across 52.4 km (overlap 2.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 10 minibuses targets 15-min headway (from 21 min currently). Residential score 3360.1/km | Commercial score 171.9/km."
R0737,RAIPUR JAGGIR ↔ PALOURA,RETAINED_AS_FEEDER,FDR-225,5334.18,0.0,5334.18,0.0484,43879,17,15,3,8.226,0,3,1.5,774.4,33.1,OSRM,True,"Route R0737 (RAIPUR JAGGIR ↔ PALOURA) retained as Feeder FDR-225. Distinct catchment of 43,879 residents across 8.2 km (overlap 4.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 17 min currently). Residential score 5334.2/km | Commercial score 0.0/km."
R0741,ROOP NAGAR ↔ CHATHA MILL,RETAINED_AS_FEEDER,FDR-131,6498.22,367.72,6865.94,0.1972,128119,22,15,5,19.716,8,10,5.0,1367.4,63.9,OSRM,True,"Route R0741 (ROOP NAGAR ↔ CHATHA MILL) retained as Feeder FDR-131. Distinct catchment of 128,119 residents across 19.7 km (overlap 19.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 22 min currently). Residential score 6498.2/km | Commercial score 367.7/km."
R0742,ROOP NAGAR ↔ KANACHAK LALYAL,RETAINED_AS_FEEDER,FDR-177,5786.47,242.17,6028.64,0.1242,167258,22,15,6,28.905,7,11,5.5,1868.1,84.3,OSRM,True,"Route R0742 (ROOP NAGAR ↔ KANACHAK LALYAL) retained as Feeder FDR-177. Distinct catchment of 167,258 residents across 28.9 km (overlap 12.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 22 min currently). Residential score 5786.5/km | Commercial score 242.2/km."
R0743,ROOP NAGAR ↔ GREATER KAILASH FAWARA CHOWK,RETAINED_AS_FEEDER,FDR-042,8649.63,543.88,9193.51,0.1642,163011,23,15,5,18.846,11,16,8.0,1266.7,67.0,OSRM,True,"Route R0743 (ROOP NAGAR ↔ GREATER KAILASH FAWARA CHOWK) retained as Feeder FDR-042. Distinct catchment of 163,011 residents across 18.8 km (overlap 16.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 23 min currently). Residential score 8649.6/km | Commercial score 543.9/km."
R0744,ROOP NAGAR ↔ SMAILPUR,RETAINED_AS_FEEDER,FDR-094,7363.17,505.13,7868.3,0.1733,196788,26,15,7,26.726,15,14,7.0,2208.0,100.7,OSRM,True,"Route R0744 (ROOP NAGAR ↔ SMAILPUR) retained as Feeder FDR-094. Distinct catchment of 196,788 residents across 26.7 km (overlap 17.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 7 minibuses targets 15-min headway (from 26 min currently). Residential score 7363.2/km | Commercial score 505.1/km."
R0746,ROOP NAGAR ↔ MISHRIWALA,RETAINED_AS_FEEDER,FDR-104,7145.08,324.89,7469.97,0.1608,153948,20,15,4,21.546,7,11,5.5,1227.0,59.7,OSRM,True,"Route R0746 (ROOP NAGAR ↔ MISHRIWALA) retained as Feeder FDR-104. Distinct catchment of 153,948 residents across 21.5 km (overlap 16.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 20 min currently). Residential score 7145.1/km | Commercial score 324.9/km."
R0748,ROOP NAGAR HOUSING COLONY ↔ SIMBAL CAMP,RETAINED_AS_FEEDER,FDR-198,5306.05,375.56,5681.61,0.162,130688,21,15,6,24.63,10,13,6.5,1768.2,82.7,OSRM,True,"Route R0748 (ROOP NAGAR HOUSING COLONY ↔ SIMBAL CAMP) retained as Feeder FDR-198. Distinct catchment of 130,688 residents across 24.6 km (overlap 16.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 21 min currently). Residential score 5306.1/km | Commercial score 375.6/km."
R0750,SANGRAMPUR ↔ PANJTIRTHI,RETAINED_AS_FEEDER,FDR-116,6700.84,616.19,7317.03,0.1024,86997,29,15,4,12.983,8,15,7.5,1029.5,56.7,OSRM,True,"Route R0750 (SANGRAMPUR ↔ PANJTIRTHI) retained as Feeder FDR-116. Distinct catchment of 86,997 residents across 13.0 km (overlap 10.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 29 min currently). Residential score 6700.8/km | Commercial score 616.2/km."
R0751,SANIK SCHOOL ↔ NAGROTA BYE PASS,RETAINED_AS_FEEDER,FDR-008,8235.36,252.41,8487.77,0.0933,73410,15,15,2,8.914,3,5,2.5,600.6,28.8,OSRM,True,"Route R0751 (SANIK SCHOOL ↔ NAGROTA BYE PASS) retained as Feeder FDR-008. Distinct catchment of 73,410 residents across 8.9 km (overlap 9.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 15 min currently). Residential score 8235.4/km | Commercial score 252.4/km."
R0753,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,FDR-264,4207.1,0.0,4207.1,0.0647,10198,12,15,1,2.424,0,1,0.5,261.5,11.2,OSRM,True,"Route R0753 (SATWARI ↔ HAKKAL) retained as Feeder FDR-264. Distinct catchment of 10,198 residents across 2.4 km (overlap 6.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 1 minibuses targets 15-min headway (from 12 min currently). Residential score 4207.1/km | Commercial score 0.0/km."
R0754,SATWARI ↔ RAMBAGH KULLIAN,RETAINED_AS_FEEDER,FDR-331,1752.32,0.0,1752.32,0.0303,11886,36,15,3,6.783,0,4,2.0,802.4,35.4,OSRM,True,"Route R0754 (SATWARI ↔ RAMBAGH KULLIAN) retained as Feeder FDR-331. Distinct catchment of 11,886 residents across 6.8 km (overlap 3.0%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 36 min currently). Residential score 1752.3/km | Commercial score 0.0/km."
R0755,SATWARI ↔ GANDU CHAK,RETAINED_AS_FEEDER,FDR-337,1668.37,0.0,1668.37,0.0311,13739,19,15,3,8.235,0,4,2.0,861.2,37.6,OSRM,True,"Route R0755 (SATWARI ↔ GANDU CHAK) retained as Feeder FDR-337. Distinct catchment of 13,739 residents across 8.2 km (overlap 3.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 19 min currently). Residential score 1668.4/km | Commercial score 0.0/km."
R0756,SATWARI ↔ RAYA SUCHANI,RETAINED_AS_FEEDER,FDR-174,5715.7,328.29,6043.99,0.1153,147991,16,15,5,25.892,10,2,1.0,1541.7,61.4,OSRM,True,"Route R0756 (SATWARI ↔ RAYA SUCHANI) retained as Feeder FDR-174. Distinct catchment of 147,991 residents across 25.9 km (overlap 11.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 16 min currently). Residential score 5715.7/km | Commercial score 328.3/km."
R0757,SATWARI ↔ RAIPUR KHARI,RETAINED_AS_FEEDER,FDR-317,2052.2,0.0,2052.2,0.0344,11008,26,15,2,5.364,0,0,0.0,658.2,25.2,OSRM,True,"Route R0757 (SATWARI ↔ RAIPUR KHARI) retained as Feeder FDR-317. Distinct catchment of 11,008 residents across 5.4 km (overlap 3.4%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 26 min currently). Residential score 2052.2/km | Commercial score 0.0/km."
R0759,SATWARI ↔ CHANNI  THALWAL,RETAINED_AS_FEEDER,FDR-351,1202.67,0.0,1202.67,0.0216,18906,28,15,6,15.72,0,9,4.5,1869.0,82.0,OSRM,True,"Route R0759 (SATWARI ↔ CHANNI  THALWAL) retained as Feeder FDR-351. Distinct catchment of 18,906 residents across 15.7 km (overlap 2.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 6 minibuses targets 15-min headway (from 28 min currently). Residential score 1202.7/km | Commercial score 0.0/km."
R0760,SATWARI ↔ PHALLA MANDAL,RETAINED_AS_FEEDER,FDR-335,1684.42,0.0,1684.42,0.0289,12335,40,15,3,7.323,0,4,2.0,903.6,39.2,OSRM,True,"Route R0760 (SATWARI ↔ PHALLA MANDAL) retained as Feeder FDR-335. Distinct catchment of 12,335 residents across 7.3 km (overlap 2.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 40 min currently). Residential score 1684.4/km | Commercial score 0.0/km."
R0762,SATWARI ↔ LALYAL,RETAINED_AS_FEEDER,FDR-338,1556.94,0.0,1556.94,0.0325,11853,21,15,3,7.613,0,3,1.5,966.7,40.5,OSRM,True,"Route R0762 (SATWARI ↔ LALYAL) retained as Feeder FDR-338. Distinct catchment of 11,853 residents across 7.6 km (overlap 3.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 21 min currently). Residential score 1556.9/km | Commercial score 0.0/km."
R0763,SATWARI ↔ HAKKAL PEER BABA,RETAINED_AS_FEEDER,FDR-265,4207.1,0.0,4207.1,0.0647,10198,12,15,1,2.424,0,1,0.5,261.5,11.2,OSRM,True,"Route R0763 (SATWARI ↔ HAKKAL PEER BABA) retained as Feeder FDR-265. Distinct catchment of 10,198 residents across 2.4 km (overlap 6.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 1 minibuses targets 15-min headway (from 12 min currently). Residential score 4207.1/km | Commercial score 0.0/km."
R0764,SATWARI ↔ CHATHA FARM,RETAINED_AS_FEEDER,FDR-168,5892.31,302.15,6194.46,0.1731,48753,12,15,2,8.274,4,3,1.5,499.5,22.6,OSRM,True,"Route R0764 (SATWARI ↔ CHATHA FARM) retained as Feeder FDR-168. Distinct catchment of 48,753 residents across 8.3 km (overlap 17.3%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 12 min currently). Residential score 5892.3/km | Commercial score 302.1/km."
R0766,SATWARI ↔ BHURA CHAK BANDARA CHAK,RETAINED_AS_FEEDER,FDR-328,1801.96,0.0,1801.96,0.0356,13603,15,15,2,7.549,0,1,0.5,710.8,28.4,OSRM,True,"Route R0766 (SATWARI ↔ BHURA CHAK BANDARA CHAK) retained as Feeder FDR-328. Distinct catchment of 13,603 residents across 7.5 km (overlap 3.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 15 min currently). Residential score 1802.0/km | Commercial score 0.0/km."
R0767,SATWARI ↔ CHANNI THALWAL,RETAINED_AS_FEEDER,FDR-224,5205.68,133.95,5339.63,0.0783,77726,25,15,4,14.931,2,3,1.5,1186.8,48.9,OSRM,True,"Route R0767 (SATWARI ↔ CHANNI THALWAL) retained as Feeder FDR-224. Distinct catchment of 77,726 residents across 14.9 km (overlap 7.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 25 min currently). Residential score 5205.7/km | Commercial score 133.9/km."
R0768,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,FDR-266,4207.1,0.0,4207.1,0.0647,10198,12,15,1,2.424,0,1,0.5,261.5,11.2,OSRM,True,"Route R0768 (SATWARI ↔ HAKKAL) retained as Feeder FDR-266. Distinct catchment of 10,198 residents across 2.4 km (overlap 6.5%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 1 minibuses targets 15-min headway (from 12 min currently). Residential score 4207.1/km | Commercial score 0.0/km."
R0769,SATWARI ↔ BADYAL,RETAINED_AS_FEEDER,FDR-291,3187.75,114.11,3301.86,0.0456,167615,19,15,11,52.581,6,9,4.5,3679.5,151.4,OSRM,True,"Route R0769 (SATWARI ↔ BADYAL) retained as Feeder FDR-291. Distinct catchment of 167,615 residents across 52.6 km (overlap 4.6%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 11 minibuses targets 15-min headway (from 19 min currently). Residential score 3187.8/km | Commercial score 114.1/km."
R0773,SATWARI ↔ SAMPURAN PUR PHALAIN MANDAL ROAD,RETAINED_AS_FEEDER,FDR-319,2036.59,0.0,2036.59,0.0416,11132,23,15,2,5.466,0,1,0.5,549.4,22.2,OSRM,True,"Route R0773 (SATWARI ↔ SAMPURAN PUR PHALAIN MANDAL ROAD) retained as Feeder FDR-319. Distinct catchment of 11,132 residents across 5.5 km (overlap 4.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 2 minibuses targets 15-min headway (from 23 min currently). Residential score 2036.6/km | Commercial score 0.0/km."
R0775,SATWARI ↔ SHER E KASHMIR UNIVERSITY,RETAINED_AS_FEEDER,FDR-195,5447.84,238.18,5686.02,0.1517,80056,22,15,3,14.695,5,6,3.0,947.7,43.2,OSRM,True,"Route R0775 (SATWARI ↔ SHER E KASHMIR UNIVERSITY) retained as Feeder FDR-195. Distinct catchment of 80,056 residents across 14.7 km (overlap 15.2%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 3 minibuses targets 15-min headway (from 22 min currently). Residential score 5447.8/km | Commercial score 238.2/km."
R0776,SATWARI ↔ KARWAL,RETAINED_AS_FEEDER,FDR-355,766.59,0.0,766.59,0.0181,20149,33,15,9,26.284,0,3,1.5,3266.0,128.6,OSRM,True,"Route R0776 (SATWARI ↔ KARWAL) retained as Feeder FDR-355. Distinct catchment of 20,149 residents across 26.3 km (overlap 1.8%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 9 minibuses targets 15-min headway (from 33 min currently). Residential score 766.6/km | Commercial score 0.0/km."
R0778,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,FDR-223,5138.83,210.17,5349.0,0.1367,85577,21,15,5,16.653,5,11,5.5,1287.0,62.0,OSRM,True,"Route R0778 (SATWARI ↔ HAKKAL) retained as Feeder FDR-223. Distinct catchment of 85,577 residents across 16.7 km (overlap 13.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 5 minibuses targets 15-min headway (from 21 min currently). Residential score 5138.8/km | Commercial score 210.2/km."
R0779,SATWARI ↔ MAKWAL,RETAINED_AS_FEEDER,FDR-348,1259.64,42.1,1301.74,0.0487,59843,19,15,9,47.508,2,5,2.5,3157.7,126.8,OSRM,True,"Route R0779 (SATWARI ↔ MAKWAL) retained as Feeder FDR-348. Distinct catchment of 59,843 residents across 47.5 km (overlap 4.9%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 9 minibuses targets 15-min headway (from 19 min currently). Residential score 1259.6/km | Commercial score 42.1/km."
R0781,SATWARI ↔ HAKKAL,RETAINED_AS_FEEDER,FDR-310,2497.0,0.0,2497.0,0.0414,21212,24,15,4,8.495,0,9,4.5,948.2,46.7,OSRM,True,"Route R0781 (SATWARI ↔ HAKKAL) retained as Feeder FDR-310. Distinct catchment of 21,212 residents across 8.5 km (overlap 4.1%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 24 min currently). Residential score 2497.0/km | Commercial score 0.0/km."
R0783,SATWARI ↔ KARPALPUR,RETAINED_AS_FEEDER,FDR-340,1483.24,0.0,1483.24,0.0271,12879,26,15,4,8.683,0,3,1.5,1252.0,51.4,OSRM,True,"Route R0783 (SATWARI ↔ KARPALPUR) retained as Feeder FDR-340. Distinct catchment of 12,879 residents across 8.7 km (overlap 2.7%). Transfer penalty analysis shows forcing a transfer would worsen passenger experience vs. current direct service. Fleet of 4 minibuses targets 15-min headway (from 26 min currently). Residential score 1483.2/km | Commercial score 0.0/km."
